system_size,time,n,mean,plus_sd,minus_sd
large,9.334152332910325,782,NA,NA,NA
large,9.342952401018037,783,NA,NA,NA
large,9.348735225655352,784,NA,NA,NA
large,9.35403864787472,783,NA,NA,NA
large,9.356085985937199,784,NA,NA,NA
large,9.360804131943361,783,NA,NA,NA
large,9.36291197492397,784,NA,NA,NA
large,9.365745068958413,785,NA,NA,NA
large,9.36665500518485,786,NA,NA,NA
large,9.369171069507168,785,NA,NA,NA
large,9.374680394634018,784,NA,NA,NA
large,9.38280520233974,785,NA,NA,NA
large,9.385129315558345,784,NA,NA,NA
large,9.39073771699526,785,NA,NA,NA
large,9.393257703164966,784,NA,NA,NA
large,9.39696220497014,785,NA,NA,NA
large,9.39893259925558,786,NA,NA,NA
large,9.400665436697333,785,NA,NA,NA
large,9.411564841427325,784,NA,NA,NA
large,9.416332541194018,783,NA,NA,NA
large,9.417484489956648,782,NA,NA,NA
large,9.418162682113488,781,NA,NA,NA
large,9.422481851011952,780,NA,NA,NA
large,9.42826981250484,781,NA,NA,NA
large,9.430673324901525,780,NA,NA,NA
large,9.434989722894953,781,NA,NA,NA
large,9.438841943536,780,NA,NA,NA
large,9.44056896403077,779,NA,NA,NA
large,9.44127904068395,780,NA,NA,NA
large,9.441648335647852,779,NA,NA,NA
large,9.441901989496602,778,NA,NA,NA
large,9.444956477214017,779,NA,NA,NA
large,9.4451183916065,780,NA,NA,NA
large,9.450495579325072,779,NA,NA,NA
large,9.45230961403006,778,NA,NA,NA
large,9.453011730680323,777,NA,NA,NA
large,9.455461482741107,776,NA,NA,NA
large,9.455474371018038,775,NA,NA,NA
large,9.463434800105524,776,NA,NA,NA
large,9.46772733771825,775,NA,NA,NA
large,9.4693455657807,776,NA,NA,NA
large,9.469909295269446,775,NA,NA,NA
large,9.471662661752111,774,NA,NA,NA
large,9.472199462830183,775,NA,NA,NA
large,9.472455851183286,774,NA,NA,NA
large,9.473990981381048,775,NA,NA,NA
large,9.4760871221432,776,NA,NA,NA
large,9.477183883193167,777,NA,NA,NA
large,9.478347303678975,778,NA,NA,NA
large,9.478788905474671,779,NA,NA,NA
large,9.478990365058959,780,NA,NA,NA
large,9.48137896111141,781,NA,NA,NA
large,9.485116632180768,780,NA,NA,NA
large,9.486336431502126,781,NA,NA,NA
large,9.486921849748585,780,NA,NA,NA
large,9.487045380531239,781,NA,NA,NA
large,9.491599266986384,780,NA,NA,NA
large,9.503257156561165,779,NA,NA,NA
large,9.504099587021528,780,NA,NA,NA
large,9.507172881795592,779,NA,NA,NA
large,9.507768189592337,780,NA,NA,NA
large,9.508728665200648,779,NA,NA,NA
large,9.511119644223253,778,NA,NA,NA
large,9.514826294068316,779,NA,NA,NA
large,9.522316273654422,780,NA,NA,NA
large,9.522911546058264,779,NA,NA,NA
large,9.526643796318737,780,NA,NA,NA
large,9.52806234163441,781,NA,NA,NA
large,9.531332768005706,782,NA,NA,NA
large,9.533027109256667,783,NA,NA,NA
large,9.536147420082818,784,NA,NA,NA
large,9.540390105577496,785,NA,NA,NA
large,9.540868685586078,786,NA,NA,NA
large,9.541485852533086,785,NA,NA,NA
large,9.546796940654906,786,NA,NA,NA
large,9.547216602663466,785,NA,NA,NA
large,9.549362123011035,784,NA,NA,NA
large,9.55328401911315,783,NA,NA,NA
large,9.556616537238003,782,NA,NA,NA
large,9.565447666409732,781,NA,NA,NA
large,9.567183779259395,782,NA,NA,NA
large,9.575779097535639,781,NA,NA,NA
large,9.576541424950387,782,NA,NA,NA
large,9.57954967474134,783,NA,NA,NA
large,9.579904440469052,782,NA,NA,NA
large,9.58886630043873,781,NA,NA,NA
large,9.588971141304475,782,NA,NA,NA
large,9.591122954864728,783,NA,NA,NA
large,9.59154218656229,782,NA,NA,NA
large,9.598608604152776,783,NA,NA,NA
large,9.60127276884293,782,NA,NA,NA
large,9.606295434435838,783,NA,NA,NA
large,9.609411703861612,782,NA,NA,NA
large,9.61297567808998,781,NA,NA,NA
large,9.616862094997456,782,NA,NA,NA
large,9.616864752447599,781,NA,NA,NA
large,9.621916877557103,780,NA,NA,NA
large,9.635559325621761,781,NA,NA,NA
large,9.640411471541649,780,NA,NA,NA
large,9.641915799162112,781,NA,NA,NA
large,9.642746099586141,782,NA,NA,NA
large,9.64322210703712,783,NA,NA,NA
large,9.650703792776811,784,NA,NA,NA
large,9.65187359790784,783,NA,NA,NA
large,9.661867834709547,784,NA,NA,NA
large,9.666387479701468,783,NA,NA,NA
large,9.666794122864923,784,NA,NA,NA
large,9.667780640662677,785,NA,NA,NA
large,9.672711280355232,786,NA,NA,NA
large,9.677053793947435,787,NA,NA,NA
large,9.678400532178376,788,NA,NA,NA
large,9.68089181881339,789,NA,NA,NA
large,9.682019773815684,788,NA,NA,NA
large,9.687948729482947,789,NA,NA,NA
large,9.690797147739953,790,NA,NA,NA
large,9.699389318348844,789,NA,NA,NA
large,9.700898585235183,790,NA,NA,NA
large,9.70219992788567,789,NA,NA,NA
large,9.708495230938022,788,NA,NA,NA
large,9.708777335200622,787,NA,NA,NA
large,9.709772986795185,788,NA,NA,NA
large,9.713123738300101,789,NA,NA,NA
large,9.714463089277508,788,NA,NA,NA
large,9.717695677974303,787,NA,NA,NA
large,9.718245078020978,788,NA,NA,NA
large,9.720877001689631,789,NA,NA,NA
large,9.721247996301354,790,NA,NA,NA
large,9.724949436167513,791,NA,NA,NA
large,9.726468053635255,792,NA,NA,NA
large,9.730589996577434,793,NA,NA,NA
large,9.73131274987876,794,NA,NA,NA
large,9.731929339626571,795,NA,NA,NA
large,9.732673690032964,796,NA,NA,NA
large,9.733468014792106,795,NA,NA,NA
large,9.733538187342656,796,NA,NA,NA
large,9.734204701690762,797,NA,NA,NA
large,9.736835415495142,796,NA,NA,NA
large,9.737848830518432,797,NA,NA,NA
large,9.743124696217881,796,NA,NA,NA
large,9.745682188597323,797,NA,NA,NA
large,9.746629192385049,796,NA,NA,NA
large,9.755309076206869,795,NA,NA,NA
large,9.759984180392143,794,NA,NA,NA
large,9.763231688080896,793,NA,NA,NA
large,9.771270802840561,792,NA,NA,NA
large,9.772273295438842,793,NA,NA,NA
large,9.772851025764353,794,NA,NA,NA
large,9.77764632249595,795,NA,NA,NA
large,9.777961151959596,794,NA,NA,NA
large,9.778916759381955,793,NA,NA,NA
large,9.77999186816737,792,NA,NA,NA
large,9.780875919675422,793,NA,NA,NA
large,9.782395242167818,794,NA,NA,NA
large,9.789466762678435,795,NA,NA,NA
large,9.794249875421139,796,NA,NA,NA
large,9.797846533695925,797,NA,NA,NA
large,9.799242844881702,796,NA,NA,NA
large,9.802242959750062,795,NA,NA,NA
large,9.802922443510932,794,NA,NA,NA
large,9.804152019765276,795,NA,NA,NA
large,9.807201165495146,794,NA,NA,NA
large,9.807268247941055,795,NA,NA,NA
large,9.81310059294248,796,NA,NA,NA
large,9.816072498299956,797,NA,NA,NA
large,9.818039008483774,796,NA,NA,NA
large,9.818812396796167,797,NA,NA,NA
large,9.821397748476041,798,NA,NA,NA
large,9.825332747047511,799,NA,NA,NA
large,9.8261852401099965,798,NA,NA,NA
large,9.827012062458506,799,NA,NA,NA
large,9.82833656014638,798,NA,NA,NA
large,9.831338400995868,799,NA,NA,NA
large,9.833057265816585,798,NA,NA,NA
large,9.838750642914334,797,NA,NA,NA
large,9.84297096629107,798,NA,NA,NA
large,9.846573606191315,797,NA,NA,NA
large,9.84676685645773,796,NA,NA,NA
large,9.85421644053246,795,NA,NA,NA
large,9.856127179846172,794,NA,NA,NA
large,9.856702681812939,793,NA,NA,NA
large,9.858715218621438,794,NA,NA,NA
large,9.863973149197136,795,NA,NA,NA
large,9.865386670895203,794,NA,NA,NA
large,9.86572405412191,795,NA,NA,NA
large,9.86577823662676,796,NA,NA,NA
large,9.868696844514877,795,NA,NA,NA
large,9.874284340320783,794,NA,NA,NA
large,9.876254959836686,793,NA,NA,NA
large,9.883675346047605,792,NA,NA,NA
large,9.888550630136084,791,NA,NA,NA
large,9.903679710695478,790,NA,NA,NA
large,9.90612110583216,789,NA,NA,NA
large,9.91144009605918,788,NA,NA,NA
large,9.914883876018934,789,NA,NA,NA
large,9.916618251892514,790,NA,NA,NA
large,9.918349263400113,789,NA,NA,NA
large,9.91942844483449,790,NA,NA,NA
large,9.924456258341648,791,NA,NA,NA
large,9.926190480744305,792,NA,NA,NA
large,9.926961550709853,791,NA,NA,NA
large,9.927706855590081,792,NA,NA,NA
large,9.93134183728758,791,NA,NA,NA
large,9.931459921122196,792,NA,NA,NA
large,9.932585018544776,791,NA,NA,NA
large,9.93921888411477,792,NA,NA,NA
large,9.946521710731849,793,NA,NA,NA
large,9.946889240984222,792,NA,NA,NA
large,9.950606826900875,791,NA,NA,NA
large,9.961046502089964,792,NA,NA,NA
large,9.961293838729182,793,NA,NA,NA
large,9.96458076529885,792,NA,NA,NA
large,9.980339173188973,791,NA,NA,NA
large,9.98236248622716,792,NA,NA,NA
large,9.98313954434041,791,NA,NA,NA
large,9.984435645270167,790,NA,NA,NA
large,9.991226312284132,789,NA,NA,NA
large,9.993765380604268,790,NA,NA,NA
large,9.995691327027185,789,NA,NA,NA
large,9.997519816229227,790,NA,NA,NA
large,9.99860461815333,789,NA,NA,NA
large,10.015059350452452,788,NA,NA,NA
large,10.017461389125035,787,NA,NA,NA
large,10.020171906633314,786,NA,NA,NA
large,10.020816202101024,787,NA,NA,NA
large,10.021989585201052,786,NA,NA,NA
large,10.022220862240871,785,NA,NA,NA
large,10.02398458159153,784,NA,NA,NA
large,10.024530514305946,783,NA,NA,NA
large,10.025696658733187,784,NA,NA,NA
large,10.026665581553525,785,NA,NA,NA
large,10.031734063500709,786,NA,NA,NA
large,10.035257116691277,787,NA,NA,NA
large,10.038046255298273,788,NA,NA,NA
large,10.039105664209389,789,NA,NA,NA
large,10.039880083560979,788,NA,NA,NA
large,10.053041823401383,787,NA,NA,NA
large,10.057164071059576,786,NA,NA,NA
large,10.059599090747254,787,NA,NA,NA
large,10.061517541722177,786,NA,NA,NA
large,10.062878213837694,787,NA,NA,NA
large,10.067247639013086,786,NA,NA,NA
large,10.073514318657422,785,NA,NA,NA
large,10.073724832976843,786,NA,NA,NA
large,10.078074703641793,785,NA,NA,NA
large,10.079059858685245,786,NA,NA,NA
large,10.086696037517148,785,NA,NA,NA
large,10.089660503035644,784,NA,NA,NA
large,10.090374035247601,785,NA,NA,NA
large,10.091894629158748,786,NA,NA,NA
large,10.093822264113378,787,NA,NA,NA
large,10.095236467397598,786,NA,NA,NA
large,10.101462042683755,787,NA,NA,NA
large,10.105242228440831,786,NA,NA,NA
large,10.1078275561013,787,NA,NA,NA
large,10.112744932492708,788,NA,NA,NA
large,10.122245619092675,789,NA,NA,NA
large,10.12252187602487,788,NA,NA,NA
large,10.126020120771178,789,NA,NA,NA
large,10.12650841167289,790,NA,NA,NA
large,10.13489282601059,789,NA,NA,NA
large,10.13645181015586,790,NA,NA,NA
large,10.137117157926582,789,NA,NA,NA
large,10.139904912582605,790,NA,NA,NA
large,10.142872986866388,791,NA,NA,NA
large,10.143517133055392,792,NA,NA,NA
large,10.150062384119336,793,NA,NA,NA
large,10.15518629368549,792,NA,NA,NA
large,10.15715474265873,793,NA,NA,NA
large,10.157905992400659,792,NA,NA,NA
large,10.15981929476124,793,NA,NA,NA
large,10.159907521923099,792,NA,NA,NA
large,10.17121826527707,791,NA,NA,NA
large,10.171868731736474,790,NA,NA,NA
large,10.17749238536275,791,NA,NA,NA
large,10.182174844244134,790,NA,NA,NA
large,10.182183959153585,791,NA,NA,NA
large,10.18285181580244,792,NA,NA,NA
large,10.18713337119479,791,NA,NA,NA
large,10.189958545056257,792,NA,NA,NA
large,10.192571266788004,793,NA,NA,NA
large,10.193612489753345,792,NA,NA,NA
large,10.19851176642751,791,NA,NA,NA
large,10.200605729716134,790,NA,NA,NA
large,10.213081467839663,791,NA,NA,NA
large,10.221646890217118,790,NA,NA,NA
large,10.227240951064273,791,NA,NA,NA
large,10.231208851631685,790,NA,NA,NA
large,10.231908004633468,791,NA,NA,NA
large,10.241549421569637,790,NA,NA,NA
large,10.244386466565556,791,NA,NA,NA
large,10.245304768521025,792,NA,NA,NA
large,10.24615706353348,791,NA,NA,NA
large,10.251750498597046,790,NA,NA,NA
large,10.256962621192512,789,NA,NA,NA
large,10.259286174994292,788,NA,NA,NA
large,10.26141727798212,787,NA,NA,NA
large,10.262192993766847,786,NA,NA,NA
large,10.266608164041248,787,NA,NA,NA
large,10.267650393866282,788,NA,NA,NA
large,10.26997170124957,789,NA,NA,NA
large,10.272677199429834,790,NA,NA,NA
large,10.275751770264314,791,NA,NA,NA
large,10.276025224770375,792,NA,NA,NA
large,10.276704394671274,793,NA,NA,NA
large,10.277060422378323,794,NA,NA,NA
large,10.28797801188924,795,NA,NA,NA
large,10.29195962953791,794,NA,NA,NA
large,10.298502991566345,795,NA,NA,NA
large,10.300993466883584,794,NA,NA,NA
large,10.30345317897902,795,NA,NA,NA
large,10.303630460302834,796,NA,NA,NA
large,10.304696426794644,797,NA,NA,NA
large,10.308810786014039,796,NA,NA,NA
large,10.311430667821252,797,NA,NA,NA
large,10.312201331319184,798,NA,NA,NA
large,10.316651421724341,799,NA,NA,NA
large,10.31698296465016,800,NA,NA,NA
large,10.320111791986113,801,NA,NA,NA
large,10.322903652029472,802,NA,NA,NA
large,10.326393885033779,803,NA,NA,NA
large,10.330572335633066,804,NA,NA,NA
large,10.330630951474507,803,NA,NA,NA
large,10.334923560399599,802,NA,NA,NA
large,10.339817943897303,801,NA,NA,NA
large,10.339860105845787,802,NA,NA,NA
large,10.343656626880534,801,NA,NA,NA
large,10.344059058386684,800,NA,NA,NA
large,10.346880560059867,799,NA,NA,NA
large,10.347835424766622,798,NA,NA,NA
large,10.348363942690352,797,NA,NA,NA
large,10.35059792183761,798,NA,NA,NA
large,10.352042510519908,799,NA,NA,NA
large,10.354321101216636,800,NA,NA,NA
large,10.358145465006716,799,NA,NA,NA
large,10.366283622376313,800,NA,NA,NA
large,10.37227327276267,801,NA,NA,NA
large,10.374652584857886,800,NA,NA,NA
large,10.38397772377921,799,NA,NA,NA
large,10.387105545117317,800,NA,NA,NA
large,10.387308890367107,799,NA,NA,NA
large,10.389608883043875,798,NA,NA,NA
large,10.39047445090986,797,NA,NA,NA
large,10.390594836277922,796,NA,NA,NA
large,10.395319292772943,797,NA,NA,NA
large,10.40522829581468,796,NA,NA,NA
large,10.410656623868789,797,NA,NA,NA
large,10.417473980103807,798,NA,NA,NA
large,10.419243017794502,799,NA,NA,NA
large,10.423352215626629,798,NA,NA,NA
large,10.423643730975403,799,NA,NA,NA
large,10.425485875957602,800,NA,NA,NA
large,10.427984054263739,801,NA,NA,NA
large,10.43669996106997,800,NA,NA,NA
large,10.440566273067828,799,NA,NA,NA
large,10.441333169994996,800,NA,NA,NA
large,10.446260098342874,801,NA,NA,NA
large,10.448092019211392,800,NA,NA,NA
large,10.448491517462921,801,NA,NA,NA
large,10.449209982197884,800,NA,NA,NA
large,10.457285883149588,801,NA,NA,NA
large,10.45738536139074,802,NA,NA,NA
large,10.460408071212441,803,NA,NA,NA
large,10.463346408092425,804,NA,NA,NA
large,10.46809306676287,803,NA,NA,NA
large,10.47206302794082,804,NA,NA,NA
large,10.474640428863689,805,NA,NA,NA
large,10.47834250359456,806,NA,NA,NA
large,10.481673347760351,807,NA,NA,NA
large,10.484079570546653,808,NA,NA,NA
large,10.486638170241338,807,NA,NA,NA
large,10.487291224414468,808,NA,NA,NA
large,10.494486787539415,809,NA,NA,NA
large,10.497205506434167,810,NA,NA,NA
large,10.497497635956616,809,NA,NA,NA
large,10.503214733664805,810,NA,NA,NA
large,10.506877701704935,811,NA,NA,NA
large,10.512037604085023,812,NA,NA,NA
large,10.513017819611212,811,NA,NA,NA
large,10.51727515080973,810,NA,NA,NA
large,10.519548299535462,809,NA,NA,NA
large,10.522836143240331,808,NA,NA,NA
large,10.531419841639492,809,NA,NA,NA
large,10.53168707736511,808,NA,NA,NA
large,10.539967320091968,809,NA,NA,NA
large,10.549654892459657,808,NA,NA,NA
large,10.55321810170314,807,NA,NA,NA
large,10.55716125986384,806,NA,NA,NA
large,10.557163451484074,805,NA,NA,NA
large,10.557891741951053,804,NA,NA,NA
large,10.558033447847775,805,NA,NA,NA
large,10.559132012070293,804,NA,NA,NA
large,10.562056012417745,803,NA,NA,NA
large,10.568356657917523,802,NA,NA,NA
large,10.57459457151736,803,NA,NA,NA
large,10.575054684869311,802,NA,NA,NA
large,10.579615792688926,803,NA,NA,NA
large,10.580565816574975,804,NA,NA,NA
large,10.587984289048821,803,NA,NA,NA
large,10.592298998961414,804,NA,NA,NA
large,10.592959784046275,803,NA,NA,NA
large,10.602328576799781,804,NA,NA,NA
large,10.606005625399598,803,NA,NA,NA
large,10.60875742822222,804,NA,NA,NA
large,10.611301361707646,803,NA,NA,NA
large,10.611984403039653,802,NA,NA,NA
large,10.614752842459877,801,NA,NA,NA
large,10.615085659448887,800,NA,NA,NA
large,10.616471389339786,801,NA,NA,NA
large,10.621845752719116,802,NA,NA,NA
large,10.629576076146392,803,NA,NA,NA
large,10.629757554893587,804,NA,NA,NA
large,10.630109455161124,803,NA,NA,NA
large,10.631888408841007,804,NA,NA,NA
large,10.633104991008533,803,NA,NA,NA
large,10.637754033347223,804,NA,NA,NA
large,10.638530433843927,803,NA,NA,NA
large,10.642102159382477,802,NA,NA,NA
large,10.643414259699393,803,NA,NA,NA
large,10.646078945429034,802,NA,NA,NA
large,10.64625604019241,801,NA,NA,NA
large,10.64666430208211,802,NA,NA,NA
large,10.648743797181577,801,NA,NA,NA
large,10.651877508495671,802,NA,NA,NA
large,10.661094883485458,803,NA,NA,NA
large,10.662113874256171,804,NA,NA,NA
large,10.664450367034506,803,NA,NA,NA
large,10.664810257607952,804,NA,NA,NA
large,10.669140726764246,805,NA,NA,NA
large,10.671007540545245,806,NA,NA,NA
large,10.672726569776025,805,NA,NA,NA
large,10.672949601963081,806,NA,NA,NA
large,10.67462631203291,807,NA,NA,NA
large,10.67750714007555,806,NA,NA,NA
large,10.69142172896852,807,NA,NA,NA
large,10.699105890912929,808,NA,NA,NA
large,10.69980269080468,807,NA,NA,NA
large,10.700163323638522,806,NA,NA,NA
large,10.700729709209876,807,NA,NA,NA
large,10.701701540206816,806,NA,NA,NA
large,10.704127486291545,805,NA,NA,NA
large,10.71091098539585,804,NA,NA,NA
large,10.7218039603498,803,NA,NA,NA
large,10.72319407643119,804,NA,NA,NA
large,10.730433760080242,803,NA,NA,NA
large,10.730943501390774,802,NA,NA,NA
large,10.741097843173565,801,NA,NA,NA
large,10.751356968497783,802,NA,NA,NA
large,10.761860245159408,803,NA,NA,NA
large,10.76317486602269,804,NA,NA,NA
large,10.764263405971276,803,NA,NA,NA
large,10.768604388937433,802,NA,NA,NA
large,10.770073860691873,803,NA,NA,NA
large,10.776925886974366,802,NA,NA,NA
large,10.778087586568933,803,NA,NA,NA
large,10.783360814003247,802,NA,NA,NA
large,10.78530844200625,803,NA,NA,NA
large,10.791623149407373,804,NA,NA,NA
large,10.792168044468294,803,NA,NA,NA
large,10.793989877264522,804,NA,NA,NA
large,10.794841854954973,805,NA,NA,NA
large,10.794971557839842,804,NA,NA,NA
large,10.798874279272713,805,NA,NA,NA
large,10.799355037400735,804,NA,NA,NA
large,10.804741306707264,805,NA,NA,NA
large,10.805830871127219,806,NA,NA,NA
large,10.807881757722408,805,NA,NA,NA
large,10.812545637397953,804,NA,NA,NA
large,10.81896565447928,805,NA,NA,NA
large,10.822490737756727,804,NA,NA,NA
large,10.822805642958825,803,NA,NA,NA
large,10.823535210266455,804,NA,NA,NA
large,10.832972383304021,803,NA,NA,NA
large,10.836739380359939,802,NA,NA,NA
large,10.838540673607532,801,NA,NA,NA
large,10.840662524405667,802,NA,NA,NA
large,10.84095404636091,801,NA,NA,NA
large,10.8464644512318,800,NA,NA,NA
large,10.846972822653692,801,NA,NA,NA
large,10.848272895731355,802,NA,NA,NA
large,10.850303184333034,801,NA,NA,NA
large,10.851771912424155,800,NA,NA,NA
large,10.860688750657921,799,NA,NA,NA
large,10.86261703234718,798,NA,NA,NA
large,10.862650744471853,799,NA,NA,NA
large,10.865373522187362,798,NA,NA,NA
large,10.865465852233095,799,NA,NA,NA
large,10.869830363298277,798,NA,NA,NA
large,10.87691579133946,797,NA,NA,NA
large,10.87749875110535,796,NA,NA,NA
large,10.878839678680215,795,NA,NA,NA
large,10.880382902622268,796,NA,NA,NA
large,10.882861947886346,795,NA,NA,NA
large,10.896118095730735,794,NA,NA,NA
large,10.896877565491865,795,NA,NA,NA
large,10.897363776008094,796,NA,NA,NA
large,10.897939223916119,797,NA,NA,NA
large,10.903536868395083,798,NA,NA,NA
large,10.904169239197588,797,NA,NA,NA
large,10.909920170996575,796,NA,NA,NA
large,10.910306745795065,795,NA,NA,NA
large,10.91334601666807,794,NA,NA,NA
large,10.9137556551543,795,NA,NA,NA
large,10.915982361922069,794,NA,NA,NA
large,10.916584367246484,795,NA,NA,NA
large,10.91747323987059,794,NA,NA,NA
large,10.918785258560746,793,NA,NA,NA
large,10.920868306126833,792,NA,NA,NA
large,10.92885156843711,793,NA,NA,NA
large,10.929217784718075,794,NA,NA,NA
large,10.937296214854914,795,NA,NA,NA
large,10.939924083645252,796,NA,NA,NA
large,10.94384448733777,797,NA,NA,NA
large,10.94481962848135,798,NA,NA,NA
large,10.945846687465197,799,NA,NA,NA
large,10.947962454613744,800,NA,NA,NA
large,10.950054125139005,799,NA,NA,NA
large,10.950775605019842,800,NA,NA,NA
large,10.953070845777377,801,NA,NA,NA
large,10.9565417731751,802,NA,NA,NA
large,10.95845573308074,803,NA,NA,NA
large,10.962707532471999,804,NA,NA,NA
large,10.962885661428258,803,NA,NA,NA
large,10.96442904598702,804,NA,NA,NA
large,10.968492967476514,805,NA,NA,NA
large,10.970581931478652,806,NA,NA,NA
large,10.970791956363545,805,NA,NA,NA
large,10.971940252845144,806,NA,NA,NA
large,10.97440624654135,807,NA,NA,NA
large,10.979039519366484,808,NA,NA,NA
large,10.98082394488103,807,NA,NA,NA
large,10.981908810310188,808,NA,NA,NA
large,10.986566516249715,809,NA,NA,NA
large,10.98945370177382,810,NA,NA,NA
large,10.990103120630506,811,NA,NA,NA
large,10.995000567412056,810,NA,NA,NA
large,10.997092634839971,811,NA,NA,NA
large,10.998558469461841,810,NA,NA,NA
large,11.003370976452848,809,NA,NA,NA
large,11.005107965761315,808,NA,NA,NA
large,11.008415507016444,809,NA,NA,NA
large,11.00937433193067,810,NA,NA,NA
large,11.020042128583396,809,NA,NA,NA
large,11.021072866972943,808,NA,NA,NA
large,11.022274892581196,807,NA,NA,NA
large,11.02307893963684,806,NA,NA,NA
large,11.029635988178232,805,NA,NA,NA
large,11.036174014147777,806,NA,NA,NA
large,11.038572534474218,805,NA,NA,NA
large,11.039985424398713,804,NA,NA,NA
large,11.044412240104636,803,NA,NA,NA
large,11.047632365240622,802,NA,NA,NA
